candy	sweet	4.10303905249317
mountain	high	1.7741177600186568
teacher	educate	0.9588505220777592
gold	expensive	0.4125573056229169
mother	female	0.3981716118329676
infuriating	annoying	4.667747918370468
helicopter	sky	1.7091999595510723
unknown	fame	0.8229888534948777
nice	unkind	x
television	watched	2.3679104067161916
pie	dessert	6.191563882573943
second	minute	1.1965381668131103
author	write	1.6520903092784809
wonderful	good	1.587003113731395
broken	repaired	3.0878283511127806
knife	sharp	3.1273778380560557
boots	feet	2.444811411050172
zebra	animal	2.170388569999929
obvious	hidden	1.4706812835989012
evil	morals	0.6400670266463624
racist	prejudiced	5.593885637222027
weak	strength	2.192129852322404
hurricane	storm	4.9654398539707305
suit	formal	1.1985398808707253
hungry	full	1.2644750812969414
lap	race	4.485169102771664
hamburger	sandwich	7.145368424269475
meat	animals	2.7078854799744456
angry	mad	2.6070255668760383
commercial	advertise	1.9670479714116715
volleyball	sport	2.55296797632711
corrupt	morals	5.510563264005754
democracy	government	1.7494265469371872
cowardly	brave	4.953163187119276
knight	chivalrous	3.2359679115993023
buckle	belt	5.787234313368046
blizzard	storm	4.337474311291996
carnivore	meat	4.476963677192392
honest	sincere	6.159378444860204
academy	educate	2.3544112550264247
rectangle	shape	3.8284253677775895
senate	congress	3.9124577738947672
success	failure	3.1955922480446266
heinous	evil	2.4918680873228243
scribe	write	3.3671718302992963
glass	delicate	1.6325641278645515
cat	feline	5.882399488938186
hobby	pastime	4.172747024170952
ambitious	lazy	1.3905676564637228
carefree	worries	5.196153359864543
master	dominant	-0.4952466885031704
slave	submissive	3.619359939126357
pipe	water	2.3704656686850543
dreamer	idealistic	x
verdict	judgment	3.4947356749268894
cruel	unkind	5.458345348498488
square	quadrilateral	3.6176611192931767
clumsy	grace	x
permanent	temporary	4.923436563154751
attorney	lawyer	2.8219323657887947
rain	precipitation	4.594857774984246
aluminum	metal	2.652799068379574
cough	cold	4.636389035339466
panacea	cure	5.403502171167163
denouement	plot	3.460661783484458
labyrinth	complicated	1.7614563738819355
livid	angry	2.746741925763056
aloof	connected	x
neutral	indifferent	3.4770393347447763
mallet	strike	4.021226286256631
plagiarism	wrongdoing	3.172841999894456
blatant	inconspicuous	x
objective	bias	0.8948337686492194
pragmatic	unrealistic	2.9389315646404914
priest	ordained	4.7130849020440175
neighborhood	city	2.7560035180038054
piccolo	instrument	4.039799311196393
conundrum	puzzle	x
ruse	trick	4.734775721942501
sacrosanct	holy	x
cathedral	church	3.2678263234973626
selfish	altruism	3.6168345045806976
loquacious	quiet	x
filament	lightbulb	7.274043278069157
carnival	entertainment	2.8661429471700783
inconceivable	doubtful	x
exhausting	rejuvenating	x
corpse	deceased	3.801667926227604
lamentation	sorrow	x
medal	accolade	1.0005174130711714
provisional	permanent	2.8200024007735314
foolish	sagacity	x
euphemism	inoffensive	x
anarchist	government	0.42325077439808106
propaganda	opinion	2.6346289792591984
couch	furniture	2.789561193086662
surreptitious	obvious	x
finale	musical	1.3019158108675106
listen	eavesdrop	4.1971597926268185
glutton	moderation	x
winery	merlot	8.192379319852778
articulate	mute	x
waterway	navigable	6.164235103065916
splinter	wood	3.8682834518451212
clemency	forgiveness	x
altercation	discussion	x
grain	silo	5.152655229042003
anguish	pain	4.5942911211858215
predictable	spontaneity	x
hidden	covert	2.4972304421313543
cat	shed	0.7944210611061636
bluff	intentions	2.049256965659281
sharp	blunt	4.337834651213236
game	spectators	1.5165090630621123
arid	moisture	3.627205253726455
pain	sensation	4.214555270333192
bohemian	unconventional	3.8320881544295813
buttress	wall	4.069120866000321
jury	deliberate	3.4433584244595656
saccharine	sweet	x
altruism	selfishness	7.115416172680532
bishop	ordained	5.35371719792242
pragmatic	practical	3.311593393072992
cauldron	pot	4.40206254388649
precept	guidance	x
frail	brawn	x
acrophobia	heights	7.637637652165124
heretic	unorthodox	x
debunk	verify	x
legend	map	0.7514297910783329
epistle	letter	3.9320550191332346
archaeologist	hieroglyphics	x
thwart	frustrate	5.1825277115454105
enigma	mysterious	2.0537496940529434
veil	enshroud	7.39175184634134
poison	noxious	3.8909881278142713
placid	tumultuous	x
blatant	obvious	3.773170270848936
blasphemy	religion	3.2368156811701314
tawdry	taste	x
tedium	excitement	x
pragmatism	philosophy	4.1834095747837905
element	aggregate	-0.01506098291132054
decanter	pour	x
concession	placate	x
vitriol	bitter	x
virulent	poisonous	2.9014927013816565
castigate	criticize	7.825836560099818
water	cold	1.756147374676331
river	ugly	-0.41307054821372136
senator	represent	1.8031977786110167
jewelry	dull	x
vegetable	green	1.9187131389162444
ruined	ugly	x
canoe	street	-0.8217803695687923
rapid	speed	1.1299549108230758
hideous	pretty	2.869450827833278
record	baked	-1.5662247197660848
bacon	meat	4.215451120600953
day	week	2.9397660869064617
mother	annoy	0.561334323308701
great	terrific	2.1968417190799783
foreign	strange	1.2890910368636277
crime	illegal	2.5569275120856667
socks	underwear	6.198759599551574
green	color	3.1774634856753967
silver	jewelry	3.0187061535441937
special	manners	-0.6926948732022502
saint	holy	3.9428769907739087
silly	comedy	2.9248394092784635
table	furniture	1.157808049729793
hat	attractive	-0.02258356510314683
salty	delicious	x
head	hair	1.970962343841891
foot	leg	3.244663927822796
paper	trees	0.4149954923265894
awake	alone	1.636661425387402
sport	teach	-0.0019066823323514788
rabbit	cat	4.213579273353946
talented	skill	1.3252455429576149
master	slave	3.7957332004557753
numerous	many	0.8159285102228027
flower	fragrant	5.269127129577228
suit	tie	4.133503813063772
novelist	writer	4.717284653268899
vegetarian	wheat	2.8010807289438997
solitary	alone	2.4989094185260985
court	blame	1.2909315071445029
dealer	employer	x
cinema	theater	3.5691834111385305
grief	sadness	5.247175658602333
tremendous	large	-0.10994448810858927
mother	reign	-0.4796271445359518
air	bearable	2.348657991768918
book	novel	1.8610654671698237
emperor	leader	0.5384949868862563
embarrassed	timid	x
hesitant	doubt	x
nation	powerful	0.5464881262568424
murderer	violent	0.5128562402809185
bottle	wine	5.305166021241873
judge	legal	1.9767797516741332
jet	helicopter	5.561317630798359
graceful	flexible	x
rifle	weapon	3.654601350298034
doubtful	faith	0.4511923832663153
ordinary	plain	1.3073610350471463
worker	secretary	2.038477105852212
salmon	seafood	4.286317515869391
limerick	poetry	2.666538554611496
fever	issue	-0.16769010781230814
cello	compose	0.68606864936027
appetizer	meal	5.351727638519148
tempo	upbeat	4.3551184012467905
trim	anorexic	x
deliberate	accidental	5.5904599854467225
exotic	commonplace	x
harpsichord	twinkle	x
citrus	lemonade	4.591501104591108
tedious	engaging	x
fallacious	lies	x
perplexing	straightforward	x
lord	defrocked	x
priory	monk	3.941915996235774
violoncello	bass	5.3543399683610895
palace	estate	1.4255195861041152
hangman	condemn	x
surprising	remarkable	0.8832568571577141
university	school	1.3833786231459773
ambiguity	uncertainty	4.892034969594136
forgiven	annulled	x
misunderstanding	conversation	0.7249275368520258
poster	propaganda	2.6494273789546847
healthful	beneficial	4.00570826657968
disturbing	soothing	3.346105249366357
infant	nascent	x
psalm	warning	x
song	hymnal	1.5312824019687268
aggressive	fierce	2.112542689318147
miserly	generosity	x
charlatan	dishonest	x
activist	diversity	-0.3669939074953282
sermon	morality	2.2550754762311542
bookcase	encyclopedia	x
scholarly	professional	2.2478784730016934
inning	baseball	1.8015193272589731
grin	smile	5.700352185223005
braggart	humility	x
supermarket	espresso	x
graceful	klutzy	x
farm	famished	x
skin	cell	1.4485688768638287
ardor	passion	x
sermon	preacher	5.2198222035810105
water	reservoir	3.6691429982074113
lust	virtue	x
stormy	reason	x
diverse	ordinary	-0.6042495198122331
bird	molt	3.4332928306453163
cloak	mask	4.147894138904713
studious	intelligent	5.2182129258487056
theater	actors	2.430376630894291
vacant	emptiness	x
knowledge	mathematics	2.1862345121826023
pariah	unpopular	x
precinct	city	1.9748337288934856
candidate	deprecate	x
omniscient	omnipotent	10.263235014654688
alacrity	clarity	x
palace	stately	3.46408970119522
irritating	pleasing	x
vibration	perception	x
chord	music	1.21670218869061
humorous	wit	3.049589126504164
claustrophobia	closets	x
hero	folksy	x
revere	denigrate	x
continent	nation	1.6631423403698131
decathlon	competition	2.9905106910439505
theologian	cancer	-1.7740858848355812
retain	burst	-0.19546236483228172
bigot	prejudiced	8.293069592675588
beautician	paint	x
performance	stellar	1.4762001807726854
coveted	desired	1.8760291818622796
obscure	marred	0.7437179511266296
fornication	marriage	3.8545227877479933
vicious	wrath	1.3486912075136184
revision	edition	2.9531404318585506
elevation	pinnacle	-0.16414232631597764
fresco	painting	3.7476486980131103
monument	venerate	x
female	engender	x
hindsight	perfect	x
autonomous	free	1.5075364180020152
dishevel	destroy	x
time	fast	0.15271802139544313
valley	low	0.898408036916769
lawyer	instruct	x
cotton	beautiful	-0.4334032326202578
snake	dangerous	1.817930720297555
devastated	sad	1.9806995647773693
truck	river	-0.35260392810436914
ignorant	education	-1.0769573504226924
safe	solid	0.1927303465321793
newspaper	cooked	-1.908630362402232
candy	drink	2.2715965848226904
centimeter	inch	5.4906325676361885
banker	preach	x
sinful	evil	3.97679693889186
selfish	generous	2.5821041313724047
child	rude	-0.01250052871855754
shorts	pants	5.593856469164896
shape	cube	3.3254079264406315
dress	gown	4.946280753834911
famous	friends	-0.6603052803194512
worker	tired	0.8604231749703244
wild	friends	-0.3214149147948715
tornado	rain	1.678285548867578
coat	warm	1.1173087669643422
polite	kind	3.163468411910736
act	play	0.438554253424372
cow	pig	5.336629842677862
diamonds	pearls	6.905285835031017
depressed	confused	2.675758481781587
newspaper	inspire	0.01898688947885876
runner	athlete	3.651204180141564
rude	intelligence	0.5307409860566291
storm	blizzard	4.57234135322094
foolish	wise	5.683769426000701
daughter	rebellious	1.8863259386471591
shovel	pit	3.5504602195415425
boat	submarine	3.086819209476176
herbivore	plants	3.9980170455477575
peaceful	nervous	-0.7429808787470897
trailer	roam	x
deer	antelope	7.221154651173711
lobby	hotel	3.8934763686868425
debt	loss	0.3938256942367942
old	antique	1.6740495215048763
tribute	offend	x
stone	gray	-0.5631535924003878
blunder	mistake	4.841371123731649
producer	product	0.4578422963078616
talkative	loud	x
ignorant	knowledge	1.432887212028817
activist	naive	x
circus	laughable	x
artery	paint	x
cynic	critical	x
observation	science	0.9388440025052596
vicious	aggressive	2.5472225786094853
instrument	violin	3.5315417577827346
determined	work	-0.11692863255058962
imaginary	fake	2.2999934139316767
flower	daffodil	5.302350982846297
snow	tundra	3.4435316171793784
mathematics	numbers	1.5880793270622593
problem	solution	3.4808312573979507
stereo	listen	1.9988271308184444
gown	ball	1.8818640674052192
enigma	mysterious	2.0537496940529434
contrary	contrite	x
rigid	firm	0.2938156025144246
lazy	indolent	6.985421940170274
impression	paint	-0.4367724537627618
infection	bacteria	4.6299958549762295
restorative	peaceful	2.5479732103789354
autistic	health	-0.10726976461978824
flirtatious	coquettish	x
senator	allowed	-0.11164462917809316
jumper	dress	2.6538276963653677
currency	dollar	5.259421327476406
phenomenon	science	0.2211140439554956
funeral	eliminate	x
skeptical	gullible	3.332222538986851
orchestra	symphony	4.695834463009129
hollow	emptiness	3.0933360435889887
trivial	crucial	0.8657033851755591
blade	propeller	4.547825163843108
handout	welfare	4.38241183101219
credible	plausible	3.5199662752409697
cruel	ruthless	5.759246363861352
prophet	skeptical	x
sonnet	religion	1.1604397842260403
cauldron	kettle	7.078534983414812
improved	enhanced	2.6426508140565317
tangible	fingers	0.8965885185600887
wizard	mundane	2.9305659705657066
feminist	men	0.9714168083574164
commercial	economy	0.4717230760234133
knife	cutlery	5.489436461703132
harmonious	musical	0.004983894428007726
stitch	tapestry	4.016693355531247
donate	relinquish	x
professor	knowledge	-0.2835958549238448
marathon	water	-0.19998378690391275
spectacular	showy	3.0928405485358823
mountain	surmountable	x
guitar	orchestra	2.121024276397106
oblivion	repair	x
judgment	mercy	2.9980933410762995
fuel	ration	1.6960224716977892
bliss	sadness	x
unfeeling	sympathy	4.860819799215278
angry	judgmental	4.6559119483293285
elephant	hunt	-0.6084923739194585
disguise	appearance	2.287391332167126
impermanent	temporary	4.111541024946324
opera	audience	1.2967722342580594
prophetic	vision	3.202111720226669
resonance	music	0.2683215237939037
fairy	ephemeral	x
column	pillar	3.9661082920192383
precedent	preside	x
lethargic	slovenly	x
passion	fervor	4.377454401980662
transgression	acceptable	x
tenacious	faltering	x
pictograph	symbol	3.7304855958143066
footnote	connotation	x
obtuse	intensity	x
homophobia	discrimination	5.239100760391156
braggart	boastful	x
besmirch	slander	x
page	tome	2.7067042228386464
multitude	feast	x
sojourner	destiny	x
meditate	snooze	x
beetle	venomous	x
lampoon	mock	x
satellite	worldly	x
reviled	despised	x
legendary	unbelievable	0.9074481587812712
treason	state	1.2457087405733989
bourgeois	wealth	2.091066813501019
honor	prestige	2.6664564443917667
cancer	malady	1.638653626660438
foreground	landscape	2.7190088477223973
criminal	deviate	x
artillery	bolster	2.0922898357203543
alabaster	white	1.7276416702512756
disparate	different	1.872733967768808
brutalize	attack	2.354900263728907
money	expensive	1.6325913830246532
forest	lonely	0.8848175212186056
coach	condemn	-0.94793558786967
silver	outrageous	x
rock	hard	2.209435449522365
depressed	intelligent	x
motorcycle	bus	1.5448417136252248
refined	manners	3.5112679158068496
loud	noisy	4.969717611071428
novel	read	1.650072225016226
cola	tea	3.4428869173628263
mile	hour	3.346542527558966
firefighter	study	x
terrifying	scary	4.521252446712492
unusual	weird	2.6667128582986983
wife	powerful	-0.29445663948444645
mittens	hands	4.037446544765706
country	Brazil	0.9632659592952884
idea	belief	1.5154821659957445
blind	sight	3.237095135185315
nurse	sick	4.314055622919153
brave	courage	2.8297522734320646
snow	wind	3.1372360988226413
shoe	lonely	x
evil	good	2.967851672612221
runner	athlete	3.651204180141564
sport	baseball	2.7453782073020774
wood	rocks	1.620587018068698
polite	rude	4.962361152568414
comedy	entertain	1.6957096808190333
tiger	zoo	4.635143677472914
fortunate	money	-0.10782455533690603
sonnet	poem	4.5586471400339565
awful	dreadful	5.143070318123441
conversation	short	0.5378835198094523
summer	season	1.886332002571522
radio	television	4.121105008278232
omnivore	food	2.9473823574901963
vengeful	forgiving	x
jail	imprison	3.24307575649034
telephone	call	2.9975853389782237
judge	chamber	0.1712210769258563
virtue	evil	1.6016577093981514
distressed	flawed	x
translator	read	0.6411053162871615
cola	bubbly	x
theatre	play	1.1835573176584702
skill	sport	1.5341216562629514
friendly	gregarious	4.359097549927587
pleasing	happiness	x
worker	impoverished	1.6711748776038835
professor	ignorant	x
vein	blood	3.649778619510834
parent	feminine	-0.6605990927397174
principal	school	2.489290165562972
frightening	spooky	x
pattern	plaid	2.737236863146442
rich	charity	-0.7487962499206257
astonishing	surprising	1.2839307255644603
dog	canine	4.6738023657209835
jungle	desert	4.295732556540637
rain	season	0.4573376032303079
disagreement	argument	2.0927738143094685
contagion	infect	x
rifle	dagger	2.657994388119989
narrator	biased	1.8219939562754277
faithful	dogmatic	2.5233816634236206
ethereal	fleeting	x
finicky	relaxed	x
ornament	embellish	5.37503411074643
crime	punishment	3.6830982995122796
indulgent	luxurious	5.475817813396171
tentative	certainty	3.0839838729829347
opulent	rich	2.4863991344652296
president	inaugurated	2.544826356828929
iceberg	tip	2.6320752574800212
decathlon	competition	2.9905106910439505
dynamite	destruction	1.2188888796760629
spectacle	entertain	x
ridiculous	absurd	6.0110640896008585
preamble	constitution	6.180241669203527
insidious	diseases	x
salacious	impure	x
car	gearshift	2.7440689407821632
encyclopedia	information	2.2792281562579753
indecent	lustful	4.904938061416467
pitiful	miserable	5.448489895457731
tyrant	easygoing	x
eulogy	praise	3.8022492288793175
fire	kindling	3.578726846271
undercover	covert	3.740107772468022
tardy	time	-0.9313988625042382
scorpion	harmless	3.8069993246730007
politician	order	-1.5415871073738456
battle	violence	-1.1554318523596507
bed	canopy	1.9482272913487464
pacifying	enraging	x
mystery	novel	2.6432937968379075
assume	conclude	0.26812565931020144
sage	wisdom	3.3150163408110984
cafe	whiskey	x
ornate	elegant	2.971144651438569
vault	unimpressed	x
shard	glass	6.056402134691334
nirvana	faith	x
insult	critic	-0.2886677077245971
gasoline	automobile	4.221668667397723
emptiness	vacancy	x
capricious	will	-1.0885596149424164
feminine	ladylike	5.692419685039778
dog	fetch	3.0933902368575046
backpack	computer	1.6460933695163211
philosophical	religious	3.699774308416112
diner	waitresses	5.371018671624966
stoic	emotion	4.027979717757197
pork	meatloaf	4.6845910702300415
symphony	cacophonous	x
cream	lotion	6.160912910226733
ruse	illuminate	x
sacrosanct	sacred	3.9040056073857774
levity	flippancy	x
cliche	intrepid	x
opaque	translucent	6.9803175547815295
favor	currency	1.1542147310623003
mathematician	numbers	1.1565529845950313
disinterested	ennui	x
agoraphobia	crowds	x
javelin	underhanded	x
cower	submit	5.205089588072254
tirade	government	-0.2641296245040954
lounge	vacation	1.786239564673143
storyteller	mysteries	x
bully	balk	x
politician	obtuse	x
laureate	preside	x
maze	labyrinthine	5.965377809161288
tangential	irrelevant	x
novel	obsolete	-0.4238419076085632
lethargy	energy	0.9091797501021508
haughty	humility	x
mortgage	debt	3.684029421291256
electricity	outlet	1.5601208560807462
benefactor	fortune	2.337812356476075
nunnery	convert	x
catalyst	precipitate	3.4319304971930684
buoyancy	light	-0.9180222464034666
botanical	flowery	x
legalize	filibuster	x
water	cold	1.756147374676331
river	ugly	-0.41307054821372136
senator	represent	1.8031977786110167
jewelry	dull	x
vegetable	green	1.9187131389162444
ruined	ugly	x
canoe	street	-0.8217803695687923
rapid	speed	1.1299549108230758
hideous	pretty	2.869450827833278
record	baked	-1.5662247197660848
bacon	meat	4.215451120600953
day	week	2.9397660869064617
mother	annoy	0.561334323308701
great	terrific	2.1968417190799783
foreign	strange	1.2890910368636277
crime	illegal	2.5569275120856667
socks	underwear	6.198759599551574
green	color	3.1774634856753967
silver	jewelry	3.0187061535441937
special	manners	-0.6926948732022502
saint	holy	3.9428769907739087
silly	comedy	2.9248394092784635
table	furniture	1.157808049729793
hat	attractive	-0.02258356510314683
salty	delicious	x
head	hair	1.970962343841891
foot	leg	3.244663927822796
paper	trees	0.4149954923265894
awake	alone	1.636661425387402
sport	teach	-0.0019066823323514788
rabbit	cat	4.213579273353946
talented	skill	1.3252455429576149
master	slave	3.7957332004557753
numerous	many	0.8159285102228027
flower	fragrant	5.269127129577228
suit	tie	4.133503813063772
novelist	writer	4.717284653268899
vegetarian	wheat	2.8010807289438997
solitary	alone	2.4989094185260985
court	blame	1.2909315071445029
dealer	employer	x
cinema	theater	3.5691834111385305
grief	sadness	5.247175658602333
tremendous	large	-0.10994448810858927
mother	reign	-0.4796271445359518
air	bearable	2.348657991768918
book	novel	1.8610654671698237
emperor	leader	0.5384949868862563
embarrassed	timid	x
hesitant	doubt	x
nation	powerful	0.5464881262568424
murderer	violent	0.5128562402809185
bottle	wine	5.305166021241873
judge	legal	1.9767797516741332
jet	helicopter	5.561317630798359
graceful	flexible	x
rifle	weapon	3.654601350298034
doubtful	faith	0.4511923832663153
ordinary	plain	1.3073610350471463
worker	secretary	2.038477105852212
salmon	seafood	4.286317515869391
limerick	poetry	2.666538554611496
fever	issue	-0.16769010781230814
cello	compose	0.68606864936027
appetizer	meal	5.351727638519148
tempo	upbeat	4.3551184012467905
trim	anorexic	x
deliberate	accidental	5.5904599854467225
exotic	commonplace	x
harpsichord	twinkle	x
citrus	lemonade	4.591501104591108
tedious	engaging	x
fallacious	lies	x
perplexing	straightforward	x
lord	defrocked	x
priory	monk	3.941915996235774
violoncello	bass	5.3543399683610895
palace	estate	1.4255195861041152
hangman	condemn	x
surprising	remarkable	0.8832568571577141
university	school	1.3833786231459773
ambiguity	uncertainty	4.892034969594136
forgiven	annulled	x
misunderstanding	conversation	0.7249275368520258
poster	propaganda	2.6494273789546847
healthful	beneficial	4.00570826657968
disturbing	soothing	3.346105249366357
infant	nascent	x
psalm	warning	x
song	hymnal	1.5312824019687268
aggressive	fierce	2.112542689318147
miserly	generosity	x
charlatan	dishonest	x
activist	diversity	-0.3669939074953282
sermon	morality	2.2550754762311542
bookcase	encyclopedia	x
scholarly	professional	2.2478784730016934
inning	baseball	1.8015193272589731
grin	smile	5.700352185223005
braggart	humility	x
supermarket	espresso	x
graceful	klutzy	x
farm	famished	x
skin	cell	1.4485688768638287
ardor	passion	x
sermon	preacher	5.2198222035810105
water	reservoir	3.6691429982074113
lust	virtue	x
stormy	reason	x
diverse	ordinary	-0.6042495198122331
bird	molt	3.4332928306453163
cloak	mask	4.147894138904713
studious	intelligent	5.2182129258487056
theater	actors	2.430376630894291
vacant	emptiness	x
knowledge	mathematics	2.1862345121826023
pariah	unpopular	x
precinct	city	1.9748337288934856
candidate	deprecate	x
omniscient	omnipotent	10.263235014654688
alacrity	clarity	x
palace	stately	3.46408970119522
irritating	pleasing	x
vibration	perception	x
chord	music	1.21670218869061
humorous	wit	3.049589126504164
claustrophobia	closets	x
hero	folksy	x
revere	denigrate	x
continent	nation	1.6631423403698131
decathlon	competition	2.9905106910439505
theologian	cancer	-1.7740858848355812
retain	burst	-0.19546236483228172
bigot	prejudiced	8.293069592675588
beautician	paint	x
performance	stellar	1.4762001807726854
coveted	desired	1.8760291818622796
obscure	marred	0.7437179511266296
fornication	marriage	3.8545227877479933
vicious	wrath	1.3486912075136184
revision	edition	2.9531404318585506
elevation	pinnacle	-0.16414232631597764
fresco	painting	3.7476486980131103
monument	venerate	x
female	engender	x
hindsight	perfect	x
autonomous	free	1.5075364180020152
dishevel	destroy	x
water	cold	1.756147374676331
river	ugly	-0.41307054821372136
senator	represent	1.8031977786110167
jewelry	dull	x
vegetable	green	1.9187131389162444
ruined	ugly	x
canoe	street	-0.8217803695687923
rapid	speed	1.1299549108230758
hideous	pretty	2.869450827833278
record	baked	-1.5662247197660848
bacon	meat	4.215451120600953
day	week	2.9397660869064617
mother	annoy	0.561334323308701
great	terrific	2.1968417190799783
foreign	strange	1.2890910368636277
crime	illegal	2.5569275120856667
socks	underwear	6.198759599551574
green	color	3.1774634856753967
silver	jewelry	3.0187061535441937
special	manners	-0.6926948732022502
saint	holy	3.9428769907739087
silly	comedy	2.9248394092784635
table	furniture	1.157808049729793
hat	attractive	-0.02258356510314683
salty	delicious	x
head	hair	1.970962343841891
foot	leg	3.244663927822796
paper	trees	0.4149954923265894
awake	alone	1.636661425387402
sport	teach	-0.0019066823323514788
rabbit	cat	4.213579273353946
talented	skill	1.3252455429576149
master	slave	3.7957332004557753
numerous	many	0.8159285102228027
flower	fragrant	5.269127129577228
suit	tie	4.133503813063772
novelist	writer	4.717284653268899
vegetarian	wheat	2.8010807289438997
solitary	alone	2.4989094185260985
court	blame	1.2909315071445029
dealer	employer	x
cinema	theater	3.5691834111385305
grief	sadness	5.247175658602333
tremendous	large	-0.10994448810858927
mother	reign	-0.4796271445359518
air	bearable	2.348657991768918
book	novel	1.8610654671698237
emperor	leader	0.5384949868862563
embarrassed	timid	x
hesitant	doubt	x
nation	powerful	0.5464881262568424
murderer	violent	0.5128562402809185
bottle	wine	5.305166021241873
judge	legal	1.9767797516741332
jet	helicopter	5.561317630798359
graceful	flexible	x
rifle	weapon	3.654601350298034
doubtful	faith	0.4511923832663153
ordinary	plain	1.3073610350471463
worker	secretary	2.038477105852212
salmon	seafood	4.286317515869391
limerick	poetry	2.666538554611496
fever	issue	-0.16769010781230814
cello	compose	0.68606864936027
appetizer	meal	5.351727638519148
tempo	upbeat	4.3551184012467905
trim	anorexic	x
deliberate	accidental	5.5904599854467225
exotic	commonplace	x
harpsichord	twinkle	x
citrus	lemonade	4.591501104591108
tedious	engaging	x
fallacious	lies	x
perplexing	straightforward	x
lord	defrocked	x
priory	monk	3.941915996235774
violoncello	bass	5.3543399683610895
palace	estate	1.4255195861041152
hangman	condemn	x
surprising	remarkable	0.8832568571577141
university	school	1.3833786231459773
ambiguity	uncertainty	4.892034969594136
forgiven	annulled	x
misunderstanding	conversation	0.7249275368520258
poster	propaganda	2.6494273789546847
healthful	beneficial	4.00570826657968
disturbing	soothing	3.346105249366357
infant	nascent	x
psalm	warning	x
song	hymnal	1.5312824019687268
aggressive	fierce	2.112542689318147
miserly	generosity	x
charlatan	dishonest	x
activist	diversity	-0.3669939074953282
sermon	morality	2.2550754762311542
bookcase	encyclopedia	x
scholarly	professional	2.2478784730016934
inning	baseball	1.8015193272589731
grin	smile	5.700352185223005
braggart	humility	x
supermarket	espresso	x
graceful	klutzy	x
farm	famished	x
skin	cell	1.4485688768638287
ardor	passion	x
sermon	preacher	5.2198222035810105
water	reservoir	3.6691429982074113
lust	virtue	x
stormy	reason	x
diverse	ordinary	-0.6042495198122331
bird	molt	3.4332928306453163
cloak	mask	4.147894138904713
studious	intelligent	5.2182129258487056
theater	actors	2.430376630894291
vacant	emptiness	x
knowledge	mathematics	2.1862345121826023
pariah	unpopular	x
precinct	city	1.9748337288934856
candidate	deprecate	x
omniscient	omnipotent	10.263235014654688
alacrity	clarity	x
palace	stately	3.46408970119522
irritating	pleasing	x
vibration	perception	x
chord	music	1.21670218869061
humorous	wit	3.049589126504164
claustrophobia	closets	x
hero	folksy	x
revere	denigrate	x
continent	nation	1.6631423403698131
decathlon	competition	2.9905106910439505
theologian	cancer	-1.7740858848355812
retain	burst	-0.19546236483228172
bigot	prejudiced	8.293069592675588
beautician	paint	x
performance	stellar	1.4762001807726854
coveted	desired	1.8760291818622796
obscure	marred	0.7437179511266296
fornication	marriage	3.8545227877479933
vicious	wrath	1.3486912075136184
revision	edition	2.9531404318585506
elevation	pinnacle	-0.16414232631597764
fresco	painting	3.7476486980131103
monument	venerate	x
female	engender	x
hindsight	perfect	x
autonomous	free	1.5075364180020152
dishevel	destroy	x
